name	compile_ok	run_ok	php_exit	aot_exit	output_match	status	alloc_stats	expected	actual
01_if_else	1	1	0	0	1	PASS	ALLOC_STATS alloc_bytes=1369 alloc_count=15 free_bytes=11590 free_count=36 live_bytes=0 live_allocs=0 peak_live_bytes=1369 peak_live_allocs=15 php_string_live_objects=5 php_string_live_bytes=25 php_array_live_objects=0 php_object_live_objects=0
	large
small	large
small
02_while	1	1	0	0	1	PASS	ALLOC_STATS alloc_bytes=1302 alloc_count=16 free_bytes=11587 free_count=38 live_bytes=0 live_allocs=0 peak_live_bytes=1299 peak_live_allocs=15 php_string_live_objects=4 php_string_live_bytes=17 php_array_live_objects=0 php_object_live_objects=0
	10	10
03_for	1	1	0	0	1	PASS	ALLOC_STATS alloc_bytes=1302 alloc_count=16 free_bytes=11587 free_count=38 live_bytes=0 live_allocs=0 peak_live_bytes=1299 peak_live_allocs=15 php_string_live_objects=4 php_string_live_bytes=15 php_array_live_objects=0 php_object_live_objects=0
	45	45
04_foreach	1	1	0	0	1	PASS	ALLOC_STATS alloc_bytes=1858 alloc_count=20 free_bytes=11683 free_count=39 live_bytes=0 live_allocs=0 peak_live_bytes=1759 peak_live_allocs=18 php_string_live_objects=5 php_string_live_bytes=25 php_array_live_objects=1 php_object_live_objects=0
	15	15
05_foreach_break	0	0	0	-	0	AOT_COMPILE_FAIL	-	6	-
06_array_ops	1	1	0	0	1	PASS	ALLOC_STATS alloc_bytes=1808 alloc_count=19 free_bytes=11585 free_count=38 live_bytes=0 live_allocs=0 peak_live_bytes=1805 peak_live_allocs=18 php_string_live_objects=4 php_string_live_bytes=20 php_array_live_objects=1 php_object_live_objects=0
	3	3
07_string_concat	1	1	0	0	1	PASS	ALLOC_STATS alloc_bytes=1482 alloc_count=17 free_bytes=11590 free_count=35 live_bytes=0 live_allocs=0 peak_live_bytes=1482 peak_live_allocs=17 php_string_live_objects=8 php_string_live_bytes=51 php_array_live_objects=0 php_object_live_objects=0
	Hello World	Hello World
08_nested_loop	1	1	0	0	1	PASS	ALLOC_STATS alloc_bytes=1380 alloc_count=17 free_bytes=11585 free_count=38 live_bytes=0 live_allocs=0 peak_live_bytes=1377 peak_live_allocs=16 php_string_live_objects=5 php_string_live_bytes=25 php_array_live_objects=0 php_object_live_objects=0
	9	9
09_function_call	1	1	0	0	1	PASS	ALLOC_STATS alloc_bytes=1462 alloc_count=18 free_bytes=11587 free_count=38 live_bytes=0 live_allocs=0 peak_live_bytes=1459 peak_live_allocs=17 php_string_live_objects=6 php_string_live_bytes=33 php_array_live_objects=0 php_object_live_objects=0
	30	30
10_recursion	1	1	0	0	1	PASS	ALLOC_STATS alloc_bytes=1224 alloc_count=15 free_bytes=11589 free_count=38 live_bytes=0 live_allocs=0 peak_live_bytes=1221 peak_live_allocs=14 php_string_live_objects=3 php_string_live_bytes=12 php_array_live_objects=0 php_object_live_objects=0
	120	120
11_continue	1	1	0	0	1	PASS	ALLOC_STATS alloc_bytes=1302 alloc_count=16 free_bytes=11587 free_count=38 live_bytes=0 live_allocs=0 peak_live_bytes=1299 peak_live_allocs=15 php_string_live_objects=4 php_string_live_bytes=20 php_array_live_objects=0 php_object_live_objects=0
	25	25
12_assoc_array	1	1	0	0	1	PASS	ALLOC_STATS alloc_bytes=2064 alloc_count=21 free_bytes=11585 free_count=38 live_bytes=0 live_allocs=0 peak_live_bytes=2061 peak_live_allocs=20 php_string_live_objects=6 php_string_live_bytes=24 php_array_live_objects=1 php_object_live_objects=0
	2	2
13_ternary	1	1	0	0	1	PASS	ALLOC_STATS alloc_bytes=1367 alloc_count=15 free_bytes=11588 free_count=36 live_bytes=0 live_allocs=0 peak_live_bytes=1367 peak_live_allocs=15 php_string_live_objects=5 php_string_live_bytes=23 php_array_live_objects=0 php_object_live_objects=0
	big
small	big
small
